year,age,gender,geo,geo_name,deaths,population
2020,Aged 20-24,2,E12000002,North West,41,226909
2020,Aged 25-29,2,E12000002,North West,68,245345
2020,Aged 30-34,2,E12000002,North West,135,257098
2020,Aged 35-39,2,E12000002,North West,216,245315
2020,Aged 40-44,2,E12000002,North West,328,221052
2020,Aged 45-49,2,E12000002,North West,545,237884
2020,Aged 50-54,2,E12000002,North West,853,259432
2020,Aged 55-59,2,E12000002,North West,1225,257510
2020,Aged 60-64,2,E12000002,North West,1693,219363
2020,Aged 65-69,2,E12000002,North West,2263,191395
2020,Aged 70-74,2,E12000002,North West,3793,195381
2020,Aged 75-79,2,E12000002,North West,5039,142346
2020,Aged 80-84,2,E12000002,North West,6779,107689
2020,Aged 85-89,2,E12000002,North West,7906,66631
2020,Aged 90 and over,2,E12000002,North West,10248,41107
2020,Aged under 1,0,E12000003,Yorkshire and The Humber,230,57675
2020,Aged 1 to 4,0,E12000003,Yorkshire and The Humber,35,246236
2020,Aged 5 to 9,0,E12000003,Yorkshire and The Humber,33,328685
2020,Aged 10-14,0,E12000003,Yorkshire and The Humber,26,328439
2020,Aged 15-19,0,E12000003,Yorkshire and The Humber,66,316359
2020,Aged 20-24,0,E12000003,Yorkshire and The Humber,128,354071
2020,Aged 25-29,0,E12000003,Yorkshire and The Humber,166,354263
2020,Aged 30-34,0,E12000003,Yorkshire and The Humber,280,362170
2020,Aged 35-39,0,E12000003,Yorkshire and The Humber,429,347825
2020,Aged 40-44,0,E12000003,Yorkshire and The Humber,594,318728
2020,Aged 45-49,0,E12000003,Yorkshire and The Humber,966,348396
2020,Aged 50-54,0,E12000003,Yorkshire and The Humber,1453,380289
2020,Aged 55-59,0,E12000003,Yorkshire and The Humber,2058,370067
2020,Aged 60-64,0,E12000003,Yorkshire and The Humber,2912,321281
2020,Aged 65-69,0,E12000003,Yorkshire and The Humber,3901,279784
2020,Aged 70-74,0,E12000003,Yorkshire and The Humber,6213,281630
2020,Aged 75-79,0,E12000003,Yorkshire and The Humber,7738,197146
2020,Aged 80-84,0,E12000003,Yorkshire and The Humber,10082,143878
2020,Aged 85-89,0,E12000003,Yorkshire and The Humber,10934,85454
2020,Aged 90 and over,0,E12000003,Yorkshire and The Humber,12207,46111
2020,Aged under 1,1,E12000003,Yorkshire and The Humber,124,29552
2020,Aged 1 to 4,1,E12000003,Yorkshire and The Humber,20,126080
2020,Aged 5 to 9,1,E12000003,Yorkshire and The Humber,16,168018
2020,Aged 10-14,1,E12000003,Yorkshire and The Humber,16,168238
2020,Aged 15-19,1,E12000003,Yorkshire and The Humber,41,161779
2020,Aged 20-24,1,E12000003,Yorkshire and The Humber,91,176392
2020,Aged 25-29,1,E12000003,Yorkshire and The Humber,114,174798
2020,Aged 30-34,1,E12000003,Yorkshire and The Humber,185,175675
2020,Aged 35-39,1,E12000003,Yorkshire and The Humber,269,170177
2020,Aged 40-44,1,E12000003,Yorkshire and The Humber,372,158002
2020,Aged 45-49,1,E12000003,Yorkshire and The Humber,593,172167
2020,Aged 50-54,1,E12000003,Yorkshire and The Humber,882,187947
2020,Aged 55-59,1,E12000003,Yorkshire and The Humber,1250,183094
2020,Aged 60-64,1,E12000003,Yorkshire and The Humber,1740,158442
2020,Aged 65-69,1,E12000003,Yorkshire and The Humber,2370,137199
2020,Aged 70-74,1,E12000003,Yorkshire and The Humber,3634,135012
2020,Aged 75-79,1,E12000003,Yorkshire and The Humber,4243,91809
2020,Aged 80-84,1,E12000003,Yorkshire and The Humber,5342,62994
2020,Aged 85-89,1,E12000003,Yorkshire and The Humber,5086,33790
2020,Aged 90 and over,1,E12000003,Yorkshire and The Humber,4279,14483
2020,Aged under 1,2,E12000003,Yorkshire and The Humber,106,28123
2020,Aged 1 to 4,2,E12000003,Yorkshire and The Humber,15,120156
2020,Aged 5 to 9,2,E12000003,Yorkshire and The Humber,17,160667
2020,Aged 10-14,2,E12000003,Yorkshire and The Humber,10,160201
2020,Aged 15-19,2,E12000003,Yorkshire and The Humber,25,154580
2020,Aged 20-24,2,E12000003,Yorkshire and The Humber,37,177679
2020,Aged 25-29,2,E12000003,Yorkshire and The Humber,52,179465
2020,Aged 30-34,2,E12000003,Yorkshire and The Humber,95,186495
2020,Aged 35-39,2,E12000003,Yorkshire and The Humber,160,177648
2020,Aged 40-44,2,E12000003,Yorkshire and The Humber,222,160726
2020,Aged 45-49,2,E12000003,Yorkshire and The Humber,373,176229
2020,Aged 50-54,2,E12000003,Yorkshire and The Humber,571,192342
2020,Aged 55-59,2,E12000003,Yorkshire and The Humber,808,186973
2020,Aged 60-64,2,E12000003,Yorkshire and The Humber,1172,162839
2020,Aged 65-69,2,E12000003,Yorkshire and The Humber,1531,142585
2020,Aged 70-74,2,E12000003,Yorkshire and The Humber,2579,146618
2020,Aged 75-79,2,E12000003,Yorkshire and The Humber,3495,105337
2020,Aged 80-84,2,E12000003,Yorkshire and The Humber,4740,80884
2020,Aged 85-89,2,E12000003,Yorkshire and The Humber,5848,51664
2020,Aged 90 and over,2,E12000003,Yorkshire and The Humber,7928,31628
2020,Aged under 1,0,E12000004,East Midlands,196,48153
2020,Aged 1 to 4,0,E12000004,East Midlands,18,209442
2020,Aged 5 to 9,0,E12000004,East Midlands,10,285345
2020,Aged 10-14,0,E12000004,East Midlands,23,285589
2020,Aged 15-19,0,E12000004,East Midlands,54,279466
2020,Aged 20-24,0,E12000004,East Midlands,85,309858
2020,Aged 25-29,0,E12000004,East Midlands,135,303372
2020,Aged 30-34,0,E12000004,East Midlands,191,313177
2020,Aged 35-39,0,E12000004,East Midlands,309,305545
2020,Aged 40-44,0,E12000004,East Midlands,399,286727
2020,Aged 45-49,0,E12000004,East Midlands,785,316953
2020,Aged 50-54,0,E12000004,East Midlands,1208,345419
2020,Aged 55-59,0,E12000004,East Midlands,1715,335680
2020,Aged 60-64,0,E12000004,East Midlands,2344,285345
2020,Aged 65-69,0,E12000004,East Midlands,3283,253744
2020,Aged 70-74,0,E12000004,East Midlands,5474,259248
2020,Aged 75-79,0,E12000004,East Midlands,6816,186000
2020,Aged 80-84,0,E12000004,East Midlands,8567,127633
2020,Aged 85-89,0,E12000004,East Midlands,9468,75920
2020,Aged 90 and over,0,E12000004,East Midlands,10976,42853
2020,Aged under 1,1,E12000004,East Midlands,104,24794
2020,Aged 1 to 4,1,E12000004,East Midlands,8,107267
2020,Aged 5 to 9,1,E12000004,East Midlands,8,145771
2020,Aged 10-14,1,E12000004,East Midlands,11,146654
2020,Aged 15-19,1,E12000004,East Midlands,33,143042
2020,Aged 20-24,1,E12000004,East Midlands,62,156605
2020,Aged 25-29,1,E12000004,East Midlands,96,150392
2020,Aged 30-34,1,E12000004,East Midlands,124,152294
2020,Aged 35-39,1,E12000004,East Midlands,202,149648
2020,Aged 40-44,1,E12000004,East Midlands,239,141566
2020,Aged 45-49,1,E12000004,East Midlands,441,156502
2020,Aged 50-54,1,E12000004,East Midlands,724,170821
2020,Aged 55-59,1,E12000004,East Midlands,1039,165978
2020,Aged 60-64,1,E12000004,East Midlands,1420,140900
2020,Aged 65-69,1,E12000004,East Midlands,2003,124007
2020,Aged 70-74,1,E12000004,East Midlands,3208,124996
2020,Aged 75-79,1,E12000004,East Midlands,3929,87846
2020,Aged 80-84,1,E12000004,East Midlands,4559,56923
2020,Aged 85-89,1,E12000004,East Midlands,4476,31192
2020,Aged 90 and over,1,E12000004,East Midlands,3858,13618
2020,Aged under 1,2,E12000004,East Midlands,92,23359
2020,Aged 1 to 4,2,E12000004,East Midlands,10,102175
2020,Aged 5 to 9,2,E12000004,East Midlands,2,139574
2020,Aged 10-14,2,E12000004,East Midlands,12,138935
2020,Aged 15-19,2,E12000004,East Midlands,21,136424
2020,Aged 20-24,2,E12000004,East Midlands,23,153253
2020,Aged 25-29,2,E12000004,East Midlands,39,152980
2020,Aged 30-34,2,E12000004,East Midlands,67,160883
2020,Aged 35-39,2,E12000004,East Midlands,107,155897
2020,Aged 40-44,2,E12000004,East Midlands,160,145161
2020,Aged 45-49,2,E12000004,East Midlands,344,160451
2020,Aged 50-54,2,E12000004,East Midlands,484,174598
2020,Aged 55-59,2,E12000004,East Midlands,676,169702
2020,Aged 60-64,2,E12000004,East Midlands,924,144445
2020,Aged 65-69,2,E12000004,East Midlands,1280,129737
2020,Aged 70-74,2,E12000004,East Midlands,2266,134252
2020,Aged 75-79,2,E12000004,East Midlands,2887,98154
2020,Aged 80-84,2,E12000004,East Midlands,4008,70710
2020,Aged 85-89,2,E12000004,East Midlands,4992,44728
2020,Aged 90 and over,2,E12000004,East Midlands,7118,29235
2020,Aged under 1,0,E12000005,West Midlands,353,64796
2020,Aged 1 to 4,0,E12000005,West Midlands,37,276431
2020,Aged 5 to 9,0,E12000005,West Midlands,22,371299
2020,Aged 10-14,0,E12000005,West Midlands,36,368737
2020,Aged 15-19,0,E12000005,West Midlands,71,351261
2020,Aged 20-24,0,E12000005,West Midlands,119,366684
2020,Aged 25-29,0,E12000005,West Midlands,164,376259
2020,Aged 30-34,0,E12000005,West Midlands,273,394433
2020,Aged 35-39,0,E12000005,West Midlands,413,381530
2020,Aged 40-44,0,E12000005,West Midlands,648,354135
2020,Aged 45-49,0,E12000005,West Midlands,962,379623
2020,Aged 50-54,0,E12000005,West Midlands,1512,411851
2020,Aged 55-59,0,E12000005,West Midlands,2196,390789
2020,Aged 60-64,0,E12000005,West Midlands,2977,331560
2020,Aged 65-69,0,E12000005,West Midlands,4161,293483
2020,Aged 70-74,0,E12000005,West Midlands,6441,292305
2020,Aged 75-79,0,E12000005,West Midlands,8395,222251
2020,Aged 80-84,0,E12000005,West Midlands,10837,157611
2020,Aged 85-89,0,E12000005,West Midlands,11715,94013
2020,Aged 90 and over,0,E12000005,West Midlands,13407,52873
2020,Aged under 1,1,E12000005,West Midlands,202,33129
2020,Aged 1 to 4,1,E12000005,West Midlands,24,141573
2020,Aged 5 to 9,1,E12000005,West Midlands,18,190437
2020,Aged 10-14,1,E12000005,West Midlands,25,189089
2020,Aged 15-19,1,E12000005,West Midlands,54,180388
2020,Aged 20-24,1,E12000005,West Midlands,83,186238
2020,Aged 25-29,1,E12000005,West Midlands,118,185531
2020,Aged 30-34,1,E12000005,West Midlands,156,191283
2020,Aged 35-39,1,E12000005,West Midlands,265,186084
2020,Aged 40-44,1,E12000005,West Midlands,408,174422
2020,Aged 45-49,1,E12000005,West Midlands,582,188993
2020,Aged 50-54,1,E12000005,West Midlands,913,204730
2020,Aged 55-59,1,E12000005,West Midlands,1356,193162
2020,Aged 60-64,1,E12000005,West Midlands,1807,164278
2020,Aged 65-69,1,E12000005,West Midlands,2503,143624
2020,Aged 70-74,1,E12000005,West Midlands,3721,140257
2020,Aged 75-79,1,E12000005,West Midlands,4831,103612
2020,Aged 80-84,1,E12000005,West Midlands,5745,69665
2020,Aged 85-89,1,E12000005,West Midlands,5564,37553
2020,Aged 90 and over,1,E12000005,West Midlands,4737,16801
2020,Aged under 1,2,E12000005,West Midlands,151,31667
2020,Aged 1 to 4,2,E12000005,West Midlands,13,134858
2020,Aged 5 to 9,2,E12000005,West Midlands,4,180862
2020,Aged 10-14,2,E12000005,West Midlands,11,179648
2020,Aged 15-19,2,E12000005,West Midlands,17,170873
2020,Aged 20-24,2,E12000005,West Midlands,36,180446
2020,Aged 25-29,2,E12000005,West Midlands,46,190728
2020,Aged 30-34,2,E12000005,West Midlands,117,203150
2020,Aged 35-39,2,E12000005,West Midlands,148,195446
2020,Aged 40-44,2,E12000005,West Midlands,240,179713
2020,Aged 45-49,2,E12000005,West Midlands,380,190630
2020,Aged 50-54,2,E12000005,West Midlands,599,207121
2020,Aged 55-59,2,E12000005,West Midlands,840,197627
2020,Aged 60-64,2,E12000005,West Midlands,1170,167282
2020,Aged 65-69,2,E12000005,West Midlands,1658,149859
2020,Aged 70-74,2,E12000005,West Midlands,2720,152048
2020,Aged 75-79,2,E12000005,West Midlands,3564,118639
2020,Aged 80-84,2,E12000005,West Midlands,5092,87946
2020,Aged 85-89,2,E12000005,West Midlands,6151,56460
2020,Aged 90 and over,2,E12000005,West Midlands,8670,36072
2020,Aged under 1,0,E12000006,East,215,66792
2020,Aged 1 to 4,0,E12000006,East,34,287137
2020,Aged 5 to 9,0,E12000006,East,30,381484
2020,Aged 10-14,0,E12000006,East,29,378416
2020,Aged 15-19,0,E12000006,East,93,343943
2020,Aged 20-24,0,E12000006,East,127,340708
2020,Aged 25-29,0,E12000006,East,171,386511
2020,Aged 30-34,0,E12000006,East,228,415565
2020,Aged 35-39,0,E12000006,East,341,414380
2020,Aged 40-44,0,E12000006,East,460,397676
2020,Aged 45-49,0,E12000006,East,805,418618
2020,Aged 50-54,0,E12000006,East,1333,443126
2020,Aged 55-59,0,E12000006,East,1874,426117
2020,Aged 60-64,0,E12000006,East,2473,361420
2020,Aged 65-69,0,E12000006,East,3735,318144
2020,Aged 70-74,0,E12000006,East,6187,335342
2020,Aged 75-79,0,E12000006,East,7818,239097
2020,Aged 80-84,0,E12000006,East,10419,172737
2020,Aged 85-89,0,E12000006,East,12215,107456
2020,Aged 90 and over,0,E12000006,East,15386,63110
2020,Aged under 1,1,E12000006,East,112,34374
2020,Aged 1 to 4,1,E12000006,East,20,147487
2020,Aged 5 to 9,1,E12000006,East,23,195450
2020,Aged 10-14,1,E12000006,East,14,193994
2020,Aged 15-19,1,E12000006,East,59,177138
2020,Aged 20-24,1,E12000006,East,97,173440
2020,Aged 25-29,1,E12000006,East,114,190376
2020,Aged 30-34,1,E12000006,East,149,201231
2020,Aged 35-39,1,E12000006,East,217,201040
2020,Aged 40-44,1,E12000006,East,269,195793
2020,Aged 45-49,1,E12000006,East,495,206297
2020,Aged 50-54,1,E12000006,East,815,218298
2020,Aged 55-59,1,E12000006,East,1167,210251
2020,Aged 60-64,1,E12000006,East,1507,178428
2020,Aged 65-69,1,E12000006,East,2248,153075
2020,Aged 70-74,1,E12000006,East,3634,159714
2020,Aged 75-79,1,E12000006,East,4398,111751
2020,Aged 80-84,1,E12000006,East,5551,77056
2020,Aged 85-89,1,E12000006,East,5844,44027
2020,Aged 90 and over,1,E12000006,East,5528,20591
2020,Aged under 1,2,E12000006,East,103,32418
2020,Aged 1 to 4,2,E12000006,East,14,139650
2020,Aged 5 to 9,2,E12000006,East,7,186034
2020,Aged 10-14,2,E12000006,East,15,184422
2020,Aged 15-19,2,E12000006,East,34,166805
2020,Aged 20-24,2,E12000006,East,30,167268
2020,Aged 25-29,2,E12000006,East,57,196135
2020,Aged 30-34,2,E12000006,East,79,214334
2020,Aged 35-39,2,E12000006,East,124,213340
2020,Aged 40-44,2,E12000006,East,191,201883
2020,Aged 45-49,2,E12000006,East,310,212321
2020,Aged 50-54,2,E12000006,East,518,224828
2020,Aged 55-59,2,E12000006,East,707,215866
2020,Aged 60-64,2,E12000006,East,966,182992
2020,Aged 65-69,2,E12000006,East,1487,165069
2020,Aged 70-74,2,E12000006,East,2553,175628
2020,Aged 75-79,2,E12000006,East,3420,127346
2020,Aged 80-84,2,E12000006,East,4868,95681
2020,Aged 85-89,2,E12000006,East,6371,63429
2020,Aged 90 and over,2,E12000006,East,9858,42519
2020,Aged under 1,0,E12000007,London,400,113378
2020,Aged 1 to 4,0,E12000007,London,45,442884
2020,Aged 5 to 9,0,E12000007,London,32,543084
2020,Aged 10-14,0,E12000007,London,42,530010
2020,Aged 15-19,0,E12000007,London,95,485082
2020,Aged 20-24,0,E12000007,London,164,593336
2020,Aged 25-29,0,E12000007,London,254,795514
2020,Aged 30-34,0,E12000007,London,363,824537
2020,Aged 35-39,0,E12000007,London,537,758177
2020,Aged 40-44,0,E12000007,London,767,669236
2020,Aged 45-49,0,E12000007,London,1157,599911
2020,Aged 50-54,0,E12000007,London,1885,573519
2020,Aged 55-59,0,E12000007,London,2762,505120
2020,Aged 60-64,0,E12000007,London,3443,395602
2020,Aged 65-69,0,E12000007,London,4177,303352
2020,Aged 70-74,0,E12000007,London,5653,266920
2020,Aged 75-79,0,E12000007,London,6953,186647
2020,Aged 80-84,0,E12000007,London,9167,142815
2020,Aged 85-89,0,E12000007,London,10061,86436
2020,Aged 90 and over,0,E12000007,London,11731,51448
2020,Aged under 1,1,E12000007,London,238,58046
2020,Aged 1 to 4,1,E12000007,London,29,226619
2020,Aged 5 to 9,1,E12000007,London,24,277568
2020,Aged 10-14,1,E12000007,London,21,270621
2020,Aged 15-19,1,E12000007,London,70,246427
2020,Aged 20-24,1,E12000007,London,117,285982
2020,Aged 25-29,1,E12000007,London,183,373496
2020,Aged 30-34,1,E12000007,London,234,393044
2020,Aged 35-39,1,E12000007,London,337,368520
2020,Aged 40-44,1,E12000007,London,473,329335
2020,Aged 45-49,1,E12000007,London,714,296619
2020,Aged 50-54,1,E12000007,London,1206,280328
2020,Aged 55-59,1,E12000007,London,1761,245495
2020,Aged 60-64,1,E12000007,London,2164,192980
2020,Aged 65-69,1,E12000007,London,2573,144211
2020,Aged 70-74,1,E12000007,London,3360,123445
2020,Aged 75-79,1,E12000007,London,4021,82755
2020,Aged 80-84,1,E12000007,London,4770,60985
2020,Aged 85-89,1,E12000007,London,4853,34139
2020,Aged 90 and over,1,E12000007,London,4152,16768
2020,Aged under 1,2,E12000007,London,162,55332
2020,Aged 1 to 4,2,E12000007,London,16,216265
2020,Aged 5 to 9,2,E12000007,London,8,265516
2020,Aged 10-14,2,E12000007,London,21,259389
2020,Aged 15-19,2,E12000007,London,25,238655
2020,Aged 20-24,2,E12000007,London,47,307354
2020,Aged 25-29,2,E12000007,London,71,422018
2020,Aged 30-34,2,E12000007,London,129,431493
2020,Aged 35-39,2,E12000007,London,200,389657
2020,Aged 40-44,2,E12000007,London,294,339901
2020,Aged 45-49,2,E12000007,London,443,303292
2020,Aged 50-54,2,E12000007,London,679,293191
2020,Aged 55-59,2,E12000007,London,1001,259625
2020,Aged 60-64,2,E12000007,London,1279,202622
2020,Aged 65-69,2,E12000007,London,1604,159141
2020,Aged 70-74,2,E12000007,London,2293,143475
2020,Aged 75-79,2,E12000007,London,2932,103892
2020,Aged 80-84,2,E12000007,London,4397,81830
2020,Aged 85-89,2,E12000007,London,5208,52297
2020,Aged 90 and over,2,E12000007,London,7579,34680
2020,Aged under 1,0,E12000008,South East,292,93238
2020,Aged 1 to 4,0,E12000008,South East,42,405822
2020,Aged 5 to 9,0,E12000008,South East,30,554912
2020,Aged 10-14,0,E12000008,South East,34,559308
2020,Aged 15-19,0,E12000008,South East,86,520969
2020,Aged 20-24,0,E12000008,South East,163,521854
2020,Aged 25-29,0,E12000008,South East,227,547523
2020,Aged 30-34,0,E12000008,South East,343,590140
2020,Aged 35-39,0,E12000008,South East,504,602520
2020,Aged 40-44,0,E12000008,South East,683,592083
2020,Aged 45-49,0,E12000008,South East,1112,625677
2020,Aged 50-54,0,E12000008,South East,1917,656959
2020,Aged 55-59,0,E12000008,South East,2806,632800
2020,Aged 60-64,0,E12000008,South East,3753,530199
2020,Aged 65-69,0,E12000008,South East,5165,459320
2020,Aged 70-74,0,E12000008,South East,8479,481321
2020,Aged 75-79,0,E12000008,South East,10799,346713
2020,Aged 80-84,0,E12000008,South East,14634,250453
2020,Aged 85-89,0,E12000008,South East,17381,157220
2020,Aged 90 and over,0,E12000008,South East,22960,96242
2020,Aged under 1,1,E12000008,South East,167,47767
2020,Aged 1 to 4,1,E12000008,South East,24,208209
2020,Aged 5 to 9,1,E12000008,South East,14,285029
2020,Aged 10-14,1,E12000008,South East,18,286970
2020,Aged 15-19,1,E12000008,South East,50,268377
2020,Aged 20-24,1,E12000008,South East,113,264748
2020,Aged 25-29,1,E12000008,South East,142,270063
2020,Aged 30-34,1,E12000008,South East,230,285287
2020,Aged 35-39,1,E12000008,South East,298,291802
2020,Aged 40-44,1,E12000008,South East,427,289739
2020,Aged 45-49,1,E12000008,South East,679,307642
2020,Aged 50-54,1,E12000008,South East,1149,323062
2020,Aged 55-59,1,E12000008,South East,1678,312486
2020,Aged 60-64,1,E12000008,South East,2257,261335
2020,Aged 65-69,1,E12000008,South East,3066,221497
2020,Aged 70-74,1,E12000008,South East,5004,227756
2020,Aged 75-79,1,E12000008,South East,6099,160671
2020,Aged 80-84,1,E12000008,South East,7728,110391
2020,Aged 85-89,1,E12000008,South East,8213,63192
2020,Aged 90 and over,1,E12000008,South East,8149,30966
2020,Aged under 1,2,E12000008,South East,125,45471
2020,Aged 1 to 4,2,E12000008,South East,18,197613
2020,Aged 5 to 9,2,E12000008,South East,16,269883
2020,Aged 10-14,2,E12000008,South East,16,272338
2020,Aged 15-19,2,E12000008,South East,36,252592
2020,Aged 20-24,2,E12000008,South East,50,257106
2020,Aged 25-29,2,E12000008,South East,85,277460
2020,Aged 30-34,2,E12000008,South East,113,304853
2020,Aged 35-39,2,E12000008,South East,206,310718
2020,Aged 40-44,2,E12000008,South East,256,302344
2020,Aged 45-49,2,E12000008,South East,433,318035
2020,Aged 50-54,2,E12000008,South East,768,333897
2020,Aged 55-59,2,E12000008,South East,1128,320314
2020,Aged 60-64,2,E12000008,South East,1496,268864
2020,Aged 65-69,2,E12000008,South East,2099,237823
2020,Aged 70-74,2,E12000008,South East,3475,253565
2020,Aged 75-79,2,E12000008,South East,4700,186042
2020,Aged 80-84,2,E12000008,South East,6906,140062
2020,Aged 85-89,2,E12000008,South East,9168,94028
2020,Aged 90 and over,2,E12000008,South East,14811,65276
2020,Aged under 1,0,E12000009,South West,160,51591
2020,Aged 1 to 4,0,E12000009,South West,29,226469
2020,Aged 5 to 9,0,E12000009,South West,20,312491
2020,Aged 10-14,0,E12000009,South West,22,313999
2020,Aged 15-19,0,E12000009,South West,48,308255
2020,Aged 20-24,0,E12000009,South West,103,334520
2020,Aged 25-29,0,E12000009,South West,143,334096
2020,Aged 30-34,0,E12000009,South West,202,349426
2020,Aged 35-39,0,E12000009,South West,314,340800
2020,Aged 40-44,0,E12000009,South West,435,322458
2020,Aged 45-49,0,E12000009,South West,741,357313
2020,Aged 50-54,0,E12000009,South West,1246,397849
2020,Aged 55-59,0,E12000009,South West,1761,399764
2020,Aged 60-64,0,E12000009,South West,2436,351833
2020,Aged 65-69,0,E12000009,South West,3383,322353
2020,Aged 70-74,0,E12000009,South West,5733,341086
2020,Aged 75-79,0,E12000009,South West,7353,248279
2020,Aged 80-84,0,E12000009,South West,9719,173477
2020,Aged 85-89,0,E12000009,South West,11691,109275
2020,Aged 90 and over,0,E12000009,South West,15626,66656
2020,Aged under 1,1,E12000009,South West,85,26499
2020,Aged 1 to 4,1,E12000009,South West,17,116345
2020,Aged 5 to 9,1,E12000009,South West,13,160190
2020,Aged 10-14,1,E12000009,South West,9,160443
2020,Aged 15-19,1,E12000009,South West,33,157974
2020,Aged 20-24,1,E12000009,South West,74,170647
2020,Aged 25-29,1,E12000009,South West,99,166561
2020,Aged 30-34,1,E12000009,South West,131,171262
2020,Aged 35-39,1,E12000009,South West,200,167146
2020,Aged 40-44,1,E12000009,South West,266,158410
2020,Aged 45-49,1,E12000009,South West,456,174911
2020,Aged 50-54,1,E12000009,South West,758,194616
2020,Aged 55-59,1,E12000009,South West,1053,195804
2020,Aged 60-64,1,E12000009,South West,1430,171735
2020,Aged 65-69,1,E12000009,South West,2007,154919
2020,Aged 70-74,1,E12000009,South West,3339,163511
2020,Aged 75-79,1,E12000009,South West,4149,116626
2020,Aged 80-84,1,E12000009,South West,5239,77919
2020,Aged 85-89,1,E12000009,South West,5569,44634
2020,Aged 90 and over,1,E12000009,South West,5653,21533
2020,Aged under 1,2,E12000009,South West,75,25092
2020,Aged 1 to 4,2,E12000009,South West,12,110124
2020,Aged 5 to 9,2,E12000009,South West,7,152301
2020,Aged 10-14,2,E12000009,South West,13,153556
2020,Aged 15-19,2,E12000009,South West,15,150281
2020,Aged 20-24,2,E12000009,South West,29,163873
2020,Aged 25-29,2,E12000009,South West,44,167535
2020,Aged 30-34,2,E12000009,South West,71,178164
2020,Aged 35-39,2,E12000009,South West,114,173654
2020,Aged 40-44,2,E12000009,South West,169,164048
2020,Aged 45-49,2,E12000009,South West,285,182402
2020,Aged 50-54,2,E12000009,South West,488,203233
2020,Aged 55-59,2,E12000009,South West,708,203960
2020,Aged 60-64,2,E12000009,South West,1006,180098
2020,Aged 65-69,2,E12000009,South West,1376,167434
2020,Aged 70-74,2,E12000009,South West,2394,177575
2020,Aged 75-79,2,E12000009,South West,3204,131653
2020,Aged 80-84,2,E12000009,South West,4480,95558
2020,Aged 85-89,2,E12000009,South West,6122,64641
2020,Aged 90 and over,2,E12000009,South West,9973,45123
2020,Aged under 1,0,W92000004,Wales,121,29380
2020,Aged 1 to 4,0,W92000004,Wales,15,129621
2020,Aged 5 to 9,0,W92000004,Wales,11,177420
2020,Aged 10-14,0,W92000004,Wales,16,180130
2020,Aged 15-19,0,W92000004,Wales,37,172605
2020,Aged 20-24,0,W92000004,Wales,76,190416
2020,Aged 25-29,0,W92000004,Wales,87,189403
2020,Aged 30-34,0,W92000004,Wales,143,193265
2020,Aged 35-39,0,W92000004,Wales,231,185159
2020,Aged 40-44,0,W92000004,Wales,278,172406
2020,Aged 45-49,0,W92000004,Wales,552,192813
2020,Aged 50-54,0,W92000004,Wales,855,216065
2020,Aged 55-59,0,W92000004,Wales,1309,220399
2020,Aged 60-64,0,W92000004,Wales,1808,195584
2020,Aged 65-69,0,W92000004,Wales,2503,178166
2020,Aged 70-74,0,W92000004,Wales,4060,180014
2020,Aged 75-79,0,W92000004,Wales,5081,129658
2020,Aged 80-84,0,W92000004,Wales,6202,89021
2020,Aged 85-89,0,W92000004,Wales,6532,52979
2020,Aged 90 and over,0,W92000004,Wales,7482,29979
2020,Aged under 1,1,W92000004,Wales,71,14950
2020,Aged 1 to 4,1,W92000004,Wales,7,66367
2020,Aged 5 to 9,1,W92000004,Wales,9,90893
2020,Aged 10-14,1,W92000004,Wales,9,92446
2020,Aged 15-19,1,W92000004,Wales,25,89198
2020,Aged 20-24,1,W92000004,Wales,54,97681
2020,Aged 25-29,1,W92000004,Wales,56,93647
2020,Aged 30-34,1,W92000004,Wales,93,94266
2020,Aged 35-39,1,W92000004,Wales,126,89920
2020,Aged 40-44,1,W92000004,Wales,178,84720
2020,Aged 45-49,1,W92000004,Wales,335,94227
2020,Aged 50-54,1,W92000004,Wales,527,105063
2020,Aged 55-59,1,W92000004,Wales,761,107677
2020,Aged 60-64,1,W92000004,Wales,1043,95635
2020,Aged 65-69,1,W92000004,Wales,1474,86600
2020,Aged 70-74,1,W92000004,Wales,2337,87185
2020,Aged 75-79,1,W92000004,Wales,2858,60805
2020,Aged 80-84,1,W92000004,Wales,3235,39499
2020,Aged 85-89,1,W92000004,Wales,3071,21190
2020,Aged 90 and over,1,W92000004,Wales,2561,9554
2020,Aged under 1,2,W92000004,Wales,50,14430
2020,Aged 1 to 4,2,W92000004,Wales,8,63254
2020,Aged 5 to 9,2,W92000004,Wales,2,86527
2020,Aged 10-14,2,W92000004,Wales,7,87684
2020,Aged 15-19,2,W92000004,Wales,12,83407
2020,Aged 20-24,2,W92000004,Wales,22,92735
2020,Aged 25-29,2,W92000004,Wales,31,95756
2020,Aged 30-34,2,W92000004,Wales,50,98999
2020,Aged 35-39,2,W92000004,Wales,105,95239
2020,Aged 40-44,2,W92000004,Wales,100,87686
2020,Aged 45-49,2,W92000004,Wales,217,98586
2020,Aged 50-54,2,W92000004,Wales,328,111002
2020,Aged 55-59,2,W92000004,Wales,548,112722
2020,Aged 60-64,2,W92000004,Wales,765,99949
2020,Aged 65-69,2,W92000004,Wales,1029,91566
2020,Aged 70-74,2,W92000004,Wales,1723,92829
2020,Aged 75-79,2,W92000004,Wales,2223,68853
2020,Aged 80-84,2,W92000004,Wales,2967,49522
2020,Aged 85-89,2,W92000004,Wales,3461,31789
